item_id,item_name,category,household_id,purchase_date,expiry_date,purchase_quantity,unit,daily_usage_rate,shelf_life_days,wasted_quantity,wasted_pct,target_label
ITM012,Cooking Oil,Pantry,HH015,2026-03-07,2026-09-03,0.27,liters,0.024,180,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH010,2026-02-02,2026-05-03,1.35,tubs,0.124,90,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH001,2026-01-22,2026-02-12,2.93,dozen,0.266,21,0.26,0.089,Low Risk
ITM013,Frozen Peas,Frozen,HH003,2026-03-09,2026-08-06,0.86,bags,0.156,150,0.12,0.14,Medium Risk
ITM015,Butter,Dairy,HH017,2026-04-12,2026-06-11,0.4,kg,0.087,60,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH006,2026-04-04,2026-07-03,1.15,tubs,0.084,90,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH016,2026-05-25,2026-11-21,0.28,liters,0.04,180,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH012,2026-04-21,2026-05-12,2.97,dozen,0.301,21,0.34,0.114,Medium Risk
ITM012,Cooking Oil,Pantry,HH003,2026-03-23,2026-09-19,0.38,liters,0.058,180,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH008,2026-01-04,2026-01-11,2.42,liters,0.869,7,0.34,0.14,Medium Risk
ITM012,Cooking Oil,Pantry,HH004,2026-04-29,2026-10-26,0.27,liters,0.055,180,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH012,2026-05-06,2026-05-12,3.4,kg,0.28,6,1.96,0.576,High Risk
ITM002,Eggs,Dairy,HH010,2026-01-20,2026-02-10,3.59,dozen,0.304,21,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH003,2026-01-02,2026-01-23,1.65,dozen,0.41,21,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH009,2026-01-21,2026-02-20,0.96,kg,0.149,30,0.1,0.104,Medium Risk
ITM008,Yogurt,Dairy,HH009,2026-03-29,2026-04-12,3.17,cups,0.903,14,0.23,0.073,Low Risk
ITM013,Frozen Peas,Frozen,HH015,2026-02-10,2026-07-10,0.99,bags,0.055,150,0.24,0.242,Medium Risk
ITM003,Bread,Bakery,HH011,2026-05-25,2026-05-30,2.08,loaves,0.286,5,0.47,0.226,Medium Risk
ITM004,Rice,Grains,HH015,2026-01-30,2027-01-30,0.51,kg,0.114,365,0.05,0.098,Low Risk
ITM013,Frozen Peas,Frozen,HH001,2026-02-17,2026-07-17,1.25,bags,0.086,150,0.01,0.008,Low Risk
ITM015,Butter,Dairy,HH009,2026-05-11,2026-07-10,0.65,kg,0.109,60,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH020,2026-04-28,2026-08-26,0.87,boxes,0.035,120,0.09,0.103,Medium Risk
ITM007,Tomatoes,Produce,HH005,2026-05-29,2026-06-04,1.07,kg,0.148,6,0.1,0.093,Low Risk
ITM011,Cereal,Pantry,HH015,2026-04-30,2026-08-28,0.99,boxes,0.035,120,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH018,2026-04-07,2026-10-04,0.22,liters,0.04,180,0.01,0.045,Low Risk
ITM008,Yogurt,Dairy,HH014,2026-03-11,2026-03-25,3.12,cups,0.735,14,0.38,0.122,Medium Risk
ITM010,Bananas,Produce,HH012,2026-02-05,2026-02-10,2.87,kg,0.398,5,0.66,0.23,Medium Risk
ITM005,Ice Cream,Frozen,HH009,2026-03-23,2026-06-21,1.88,tubs,0.235,90,0.1,0.053,Low Risk
ITM012,Cooking Oil,Pantry,HH006,2026-05-17,2026-11-13,0.26,liters,0.043,180,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH009,2026-04-14,2026-04-24,1.23,liters,0.222,10,0.14,0.114,Medium Risk
ITM013,Frozen Peas,Frozen,HH015,2026-05-12,2026-10-09,0.81,bags,0.094,150,0.11,0.136,Medium Risk
ITM005,Ice Cream,Frozen,HH010,2026-04-21,2026-07-20,0.94,tubs,0.097,90,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH001,2026-01-16,2026-01-30,3.01,cups,0.38,14,0.45,0.15,Medium Risk
ITM012,Cooking Oil,Pantry,HH008,2026-03-31,2026-09-27,0.48,liters,0.059,180,0.03,0.062,Low Risk
ITM007,Tomatoes,Produce,HH006,2026-03-20,2026-03-26,3.02,kg,0.162,6,3.02,1.0,High Risk
ITM005,Ice Cream,Frozen,HH008,2026-01-12,2026-04-12,1.83,tubs,0.257,90,0.05,0.027,Low Risk
ITM011,Cereal,Pantry,HH013,2026-04-04,2026-08-02,0.82,boxes,0.063,120,0.07,0.085,Low Risk
ITM011,Cereal,Pantry,HH014,2026-05-01,2026-08-29,0.34,boxes,0.17,120,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH002,2026-02-26,2026-05-27,1.99,tubs,0.237,90,0.14,0.07,Low Risk
ITM011,Cereal,Pantry,HH015,2026-03-17,2026-07-15,0.81,boxes,0.046,120,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH017,2026-03-06,2026-05-05,0.34,kg,0.041,60,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH007,2026-01-07,2026-01-28,3.64,dozen,0.239,21,0.02,0.005,Low Risk
ITM002,Eggs,Dairy,HH007,2026-03-27,2026-04-17,3.94,dozen,0.281,21,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH013,2026-05-16,2026-05-26,2.6,liters,0.23,10,0.45,0.173,Medium Risk
ITM009,Cheese,Dairy,HH017,2026-01-01,2026-01-31,0.81,kg,0.076,30,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH013,2026-04-09,2026-10-06,0.17,liters,0.041,180,0.03,0.176,Medium Risk
ITM004,Rice,Grains,HH006,2026-03-31,2027-03-31,0.94,kg,0.107,365,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH004,2026-05-12,2027-05-12,1.01,kg,0.272,365,0.04,0.04,Low Risk
ITM013,Frozen Peas,Frozen,HH010,2026-04-19,2026-09-16,1.06,bags,0.046,150,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH011,2026-05-26,2026-07-25,0.36,kg,0.05,60,0.03,0.083,Low Risk
ITM001,Milk,Dairy,HH011,2026-01-05,2026-01-12,2.98,liters,0.584,7,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH007,2026-02-10,2026-03-12,0.83,kg,0.107,30,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH014,2026-05-30,2026-06-20,1.94,dozen,0.398,21,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH020,2026-03-12,2026-03-16,2.24,kg,0.161,4,2.24,1.0,High Risk
ITM013,Frozen Peas,Frozen,HH010,2026-02-20,2026-07-20,0.79,bags,0.107,150,0.1,0.127,Medium Risk
ITM012,Cooking Oil,Pantry,HH009,2026-03-21,2026-09-17,0.21,liters,0.039,180,0.03,0.143,Medium Risk
ITM015,Butter,Dairy,HH015,2026-05-28,2026-07-27,0.25,kg,0.027,60,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH020,2026-02-18,2026-04-19,0.62,kg,0.057,60,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH007,2026-01-14,2026-01-18,1.21,kg,0.212,4,0.38,0.314,Medium Risk
ITM006,Chicken Breast,Meat,HH017,2026-01-08,2026-01-12,1.7,kg,0.184,4,1.46,0.859,High Risk
ITM003,Bread,Bakery,HH009,2026-02-24,2026-03-01,4.97,loaves,0.568,5,3.3,0.664,High Risk
ITM009,Cheese,Dairy,HH011,2026-04-19,2026-05-19,0.56,kg,0.092,30,0.01,0.018,Low Risk
ITM014,Orange Juice,Beverages,HH006,2026-03-27,2026-04-06,1.95,liters,0.288,10,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH008,2026-01-04,2026-03-05,0.27,kg,0.069,60,0.02,0.074,Low Risk
ITM012,Cooking Oil,Pantry,HH015,2026-03-27,2026-09-23,0.44,liters,0.028,180,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH002,2026-05-18,2026-07-17,0.41,kg,0.048,60,0.07,0.171,Medium Risk
ITM015,Butter,Dairy,HH016,2026-05-14,2026-07-13,0.41,kg,0.06,60,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH001,2026-05-19,2026-06-09,2.11,dozen,0.283,21,0.17,0.081,Low Risk
ITM015,Butter,Dairy,HH014,2026-01-08,2026-03-09,0.3,kg,0.085,60,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH011,2026-04-25,2026-05-02,3.69,liters,0.342,7,0.83,0.225,Medium Risk
ITM005,Ice Cream,Frozen,HH004,2026-03-18,2026-06-16,1.13,tubs,0.294,90,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH017,2026-01-16,2026-06-15,0.66,bags,0.095,150,0.01,0.015,Low Risk
ITM009,Cheese,Dairy,HH015,2026-05-18,2026-06-17,0.88,kg,0.077,30,0.05,0.057,Low Risk
ITM006,Chicken Breast,Meat,HH008,2026-01-03,2026-01-07,1.72,kg,0.429,4,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH010,2026-04-22,2026-04-27,3.39,kg,0.289,5,3.39,1.0,High Risk
ITM003,Bread,Bakery,HH010,2026-05-22,2026-05-27,3.62,loaves,0.28,5,3.62,1.0,High Risk
ITM011,Cereal,Pantry,HH011,2026-02-03,2026-06-03,0.95,boxes,0.087,120,0.32,0.337,Medium Risk
ITM002,Eggs,Dairy,HH002,2026-04-18,2026-05-09,2.41,dozen,0.24,21,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH010,2026-01-13,2026-02-03,2.02,dozen,0.122,21,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH012,2026-05-09,2026-05-15,3.47,kg,0.31,6,2.16,0.622,High Risk
ITM008,Yogurt,Dairy,HH016,2026-01-29,2026-02-12,2.43,cups,0.305,14,0.42,0.173,Medium Risk
ITM007,Tomatoes,Produce,HH017,2026-02-26,2026-03-04,2.5,kg,0.22,6,2.13,0.852,High Risk
ITM004,Rice,Grains,HH020,2026-02-03,2027-02-03,1.07,kg,0.076,365,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH004,2026-04-18,2026-09-15,0.78,bags,0.129,150,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH006,2026-01-21,2026-02-04,3.0,cups,0.303,14,0.29,0.097,Low Risk
ITM007,Tomatoes,Produce,HH010,2026-02-08,2026-02-14,1.73,kg,0.199,6,0.55,0.318,Medium Risk
ITM003,Bread,Bakery,HH004,2026-01-09,2026-01-14,1.82,loaves,0.796,5,0.03,0.016,Low Risk
ITM003,Bread,Bakery,HH005,2026-01-31,2026-02-05,3.29,loaves,0.189,5,3.29,1.0,High Risk
ITM015,Butter,Dairy,HH011,2026-02-09,2026-04-10,0.33,kg,0.082,60,0.05,0.152,Medium Risk
ITM006,Chicken Breast,Meat,HH014,2026-04-22,2026-04-26,1.33,kg,0.253,4,0.31,0.233,Medium Risk
ITM014,Orange Juice,Beverages,HH007,2026-04-17,2026-04-27,1.7,liters,0.267,10,0.02,0.012,Low Risk
ITM007,Tomatoes,Produce,HH001,2026-01-10,2026-01-16,1.42,kg,0.317,6,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-05-19,2026-05-25,2.19,kg,0.255,6,1.07,0.489,Medium Risk
ITM004,Rice,Grains,HH003,2026-04-15,2027-04-15,1.15,kg,0.131,365,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH013,2026-02-06,2026-04-07,0.66,kg,0.079,60,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH020,2026-05-27,2026-09-24,0.69,boxes,0.041,120,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH005,2026-03-15,2026-06-13,1.98,tubs,0.145,90,0.07,0.035,Low Risk
ITM007,Tomatoes,Produce,HH003,2026-01-01,2026-01-07,1.83,kg,0.295,6,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH016,2026-03-22,2026-03-27,2.71,kg,0.235,5,2.71,1.0,High Risk
ITM008,Yogurt,Dairy,HH004,2026-04-04,2026-04-18,3.14,cups,0.613,14,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH011,2026-05-18,2026-09-15,0.35,boxes,0.091,120,0.04,0.114,Medium Risk
ITM007,Tomatoes,Produce,HH003,2026-02-14,2026-02-20,2.42,kg,0.327,6,0.53,0.219,Medium Risk
ITM015,Butter,Dairy,HH001,2026-02-13,2026-04-14,0.28,kg,0.052,60,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH014,2026-04-03,2026-06-02,0.53,kg,0.103,60,0.1,0.189,Medium Risk
ITM008,Yogurt,Dairy,HH017,2026-01-24,2026-02-07,4.03,cups,0.574,14,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH007,2026-05-06,2026-05-10,0.95,kg,0.287,4,0.15,0.158,Medium Risk
ITM010,Bananas,Produce,HH005,2026-03-08,2026-03-13,1.2,kg,0.301,5,0.06,0.05,Low Risk
ITM015,Butter,Dairy,HH003,2026-03-12,2026-05-11,0.68,kg,0.107,60,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH012,2026-03-24,2026-03-28,1.86,kg,0.156,4,1.86,1.0,High Risk
ITM010,Bananas,Produce,HH008,2026-01-21,2026-01-26,3.05,kg,0.619,5,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH006,2026-04-11,2026-05-11,0.97,kg,0.058,30,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH015,2026-04-09,2026-04-14,3.7,kg,0.229,5,3.7,1.0,High Risk
ITM009,Cheese,Dairy,HH012,2026-01-23,2026-02-22,0.86,kg,0.067,30,0.06,0.07,Low Risk
ITM007,Tomatoes,Produce,HH003,2026-04-25,2026-05-01,1.76,kg,0.258,6,0.2,0.114,Medium Risk
ITM009,Cheese,Dairy,HH010,2026-03-15,2026-04-14,0.57,kg,0.056,30,0.12,0.211,Medium Risk
ITM003,Bread,Bakery,HH015,2026-03-09,2026-03-14,4.38,loaves,0.357,5,4.38,1.0,High Risk
ITM008,Yogurt,Dairy,HH017,2026-01-23,2026-02-06,1.9,cups,0.506,14,0.13,0.068,Low Risk
ITM011,Cereal,Pantry,HH001,2026-02-01,2026-06-01,0.44,boxes,0.074,120,0.09,0.205,Medium Risk
ITM008,Yogurt,Dairy,HH008,2026-04-29,2026-05-13,4.9,cups,0.533,14,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH018,2026-03-31,2026-04-14,4.87,cups,0.418,14,0.02,0.004,Low Risk
ITM011,Cereal,Pantry,HH017,2026-01-23,2026-05-23,0.9,boxes,0.054,120,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH010,2026-04-25,2026-10-22,0.41,liters,0.025,180,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH009,2026-04-03,2026-08-01,0.97,boxes,0.073,120,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH018,2026-04-02,2026-05-02,0.31,kg,0.144,30,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH001,2026-02-08,2026-03-01,3.91,dozen,0.342,21,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH010,2026-02-16,2026-04-17,0.61,kg,0.046,60,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH010,2026-02-07,2026-07-07,1.09,bags,0.056,150,0.05,0.046,Low Risk
ITM003,Bread,Bakery,HH005,2026-05-19,2026-05-24,1.75,loaves,0.346,5,0.22,0.126,Medium Risk
ITM002,Eggs,Dairy,HH019,2026-03-01,2026-03-22,2.66,dozen,0.543,21,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH007,2026-01-27,2026-03-28,0.73,kg,0.071,60,0.07,0.096,Low Risk
ITM003,Bread,Bakery,HH015,2026-01-24,2026-01-29,4.52,loaves,0.375,5,4.2,0.929,High Risk
ITM007,Tomatoes,Produce,HH001,2026-05-21,2026-05-27,1.79,kg,0.25,6,0.46,0.257,Medium Risk
ITM001,Milk,Dairy,HH015,2026-03-27,2026-04-03,2.88,liters,0.24,7,2.28,0.792,High Risk
ITM009,Cheese,Dairy,HH006,2026-04-11,2026-05-11,0.7,kg,0.044,30,0.12,0.171,Medium Risk
ITM015,Butter,Dairy,HH010,2026-05-28,2026-07-27,0.71,kg,0.036,60,0.14,0.197,Medium Risk
ITM011,Cereal,Pantry,HH010,2026-04-19,2026-08-17,0.51,boxes,0.074,120,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH003,2026-04-28,2026-05-19,2.71,dozen,0.305,21,0.21,0.077,Low Risk
ITM006,Chicken Breast,Meat,HH016,2026-01-23,2026-01-27,1.95,kg,0.154,4,1.61,0.826,High Risk
ITM007,Tomatoes,Produce,HH012,2026-01-20,2026-01-26,1.55,kg,0.424,6,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH018,2026-05-19,2026-06-18,0.71,kg,0.089,30,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH017,2026-01-03,2026-01-13,2.62,liters,0.343,10,0.03,0.011,Low Risk
ITM015,Butter,Dairy,HH008,2026-04-07,2026-06-06,0.28,kg,0.073,60,0.04,0.143,Medium Risk
ITM003,Bread,Bakery,HH002,2026-01-11,2026-01-16,4.82,loaves,0.461,5,4.47,0.927,High Risk
ITM012,Cooking Oil,Pantry,HH003,2026-01-09,2026-07-08,0.34,liters,0.059,180,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH003,2026-02-13,2026-03-06,1.24,dozen,0.342,21,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH013,2026-03-03,2026-03-13,2.57,liters,0.223,10,0.52,0.202,Medium Risk
ITM003,Bread,Bakery,HH002,2026-03-18,2026-03-23,4.01,loaves,0.283,5,4.01,1.0,High Risk
ITM011,Cereal,Pantry,HH015,2026-03-28,2026-07-26,0.4,boxes,0.066,120,0.02,0.05,Low Risk
ITM003,Bread,Bakery,HH003,2026-04-08,2026-04-13,1.53,loaves,0.388,5,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH004,2026-03-26,2026-04-05,1.27,liters,0.49,10,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH009,2026-03-21,2026-04-11,2.82,dozen,0.447,21,0.66,0.234,Medium Risk
ITM007,Tomatoes,Produce,HH006,2026-02-06,2026-02-12,3.28,kg,0.306,6,1.68,0.512,High Risk
ITM003,Bread,Bakery,HH003,2026-05-02,2026-05-07,1.51,loaves,0.66,5,0.19,0.126,Medium Risk
ITM012,Cooking Oil,Pantry,HH016,2026-04-10,2026-10-07,0.28,liters,0.039,180,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH015,2026-05-15,2026-07-14,0.38,kg,0.037,60,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH003,2026-02-18,2026-02-24,2.47,kg,0.405,6,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH019,2026-01-06,2026-01-20,2.96,cups,0.604,14,0.22,0.074,Low Risk
ITM006,Chicken Breast,Meat,HH016,2026-01-05,2026-01-09,1.34,kg,0.293,4,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH003,2026-05-23,2026-06-22,0.96,kg,0.154,30,0.03,0.031,Low Risk
ITM008,Yogurt,Dairy,HH003,2026-01-30,2026-02-13,2.98,cups,0.486,14,0.34,0.114,Medium Risk
ITM010,Bananas,Produce,HH008,2026-04-14,2026-04-19,2.13,kg,0.369,5,0.0,0.0,Low Risk
ITM007,Tomatoes,Produce,HH002,2026-05-19,2026-05-25,3.01,kg,0.421,6,0.45,0.15,Medium Risk
ITM011,Cereal,Pantry,HH020,2026-03-18,2026-07-16,0.91,boxes,0.054,120,0.04,0.044,Low Risk
ITM002,Eggs,Dairy,HH002,2026-04-17,2026-05-08,1.44,dozen,0.209,21,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH008,2026-01-18,2026-05-18,0.53,boxes,0.134,120,0.03,0.057,Low Risk
ITM002,Eggs,Dairy,HH015,2026-03-23,2026-04-13,2.54,dozen,0.309,21,0.0,0.0,Low Risk
ITM012,Cooking Oil,Pantry,HH020,2026-01-13,2026-07-12,0.26,liters,0.033,180,0.04,0.154,Medium Risk
ITM004,Rice,Grains,HH010,2026-04-20,2027-04-20,1.3,kg,0.106,365,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH009,2026-02-11,2026-03-13,0.78,kg,0.166,30,0.07,0.09,Low Risk
ITM014,Orange Juice,Beverages,HH015,2026-03-07,2026-03-17,1.28,liters,0.139,10,0.04,0.031,Low Risk
ITM004,Rice,Grains,HH008,2026-04-22,2027-04-22,0.95,kg,0.193,365,0.04,0.042,Low Risk
ITM015,Butter,Dairy,HH005,2026-04-17,2026-06-16,0.27,kg,0.059,60,0.02,0.074,Low Risk
ITM013,Frozen Peas,Frozen,HH001,2026-04-19,2026-09-16,1.05,bags,0.138,150,0.05,0.048,Low Risk
ITM003,Bread,Bakery,HH012,2026-04-01,2026-04-06,3.74,loaves,0.52,5,0.77,0.206,Medium Risk
ITM004,Rice,Grains,HH016,2026-01-24,2027-01-24,1.07,kg,0.15,365,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH010,2026-03-25,2026-04-08,4.37,cups,0.326,14,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH013,2026-03-15,2026-05-14,0.39,kg,0.111,60,0.0,0.0,Low Risk
ITM015,Butter,Dairy,HH015,2026-02-21,2026-04-22,0.55,kg,0.03,60,0.0,0.0,Low Risk
ITM014,Orange Juice,Beverages,HH009,2026-04-11,2026-04-21,1.37,liters,0.223,10,0.14,0.102,Medium Risk
ITM005,Ice Cream,Frozen,HH012,2026-01-30,2026-04-30,0.83,tubs,0.197,90,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH001,2026-03-13,2026-04-12,0.91,kg,0.045,30,0.0,0.0,Low Risk
ITM005,Ice Cream,Frozen,HH004,2026-01-28,2026-04-28,1.45,tubs,0.29,90,0.29,0.2,Medium Risk
ITM003,Bread,Bakery,HH004,2026-05-19,2026-05-24,4.28,loaves,0.461,5,2.81,0.657,High Risk
ITM001,Milk,Dairy,HH013,2026-04-12,2026-04-19,3.6,liters,0.906,7,0.64,0.178,Medium Risk
ITM010,Bananas,Produce,HH009,2026-04-29,2026-05-04,2.55,kg,0.633,5,0.0,0.0,Low Risk
ITM011,Cereal,Pantry,HH001,2026-04-28,2026-08-26,0.68,boxes,0.047,120,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH004,2026-05-09,2026-05-23,4.54,cups,0.561,14,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH018,2026-03-13,2026-08-10,0.51,bags,0.099,150,0.08,0.157,Medium Risk
ITM015,Butter,Dairy,HH016,2026-03-11,2026-05-10,0.68,kg,0.037,60,0.05,0.074,Low Risk
ITM015,Butter,Dairy,HH004,2026-04-06,2026-06-05,0.57,kg,0.109,60,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH016,2026-02-18,2026-02-25,3.29,liters,0.597,7,0.32,0.097,Low Risk
ITM001,Milk,Dairy,HH011,2026-03-18,2026-03-25,4.24,liters,0.279,7,4.24,1.0,High Risk
ITM015,Butter,Dairy,HH009,2026-05-15,2026-07-14,0.61,kg,0.141,60,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH019,2026-02-06,2026-02-10,2.63,kg,0.543,4,0.65,0.247,Medium Risk
ITM012,Cooking Oil,Pantry,HH018,2026-04-05,2026-10-02,0.24,liters,0.071,180,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH004,2026-04-26,2027-04-26,0.64,kg,0.182,365,0.08,0.125,Medium Risk
ITM007,Tomatoes,Produce,HH010,2026-05-25,2026-05-31,2.51,kg,0.271,6,1.19,0.474,Medium Risk
ITM008,Yogurt,Dairy,HH008,2026-01-22,2026-02-05,3.92,cups,0.334,14,0.05,0.013,Low Risk
ITM014,Orange Juice,Beverages,HH005,2026-01-29,2026-02-08,1.45,liters,0.195,10,0.11,0.076,Low Risk
ITM003,Bread,Bakery,HH014,2026-01-26,2026-01-31,2.37,loaves,0.543,5,0.04,0.017,Low Risk
ITM001,Milk,Dairy,HH009,2026-01-12,2026-01-19,4.64,liters,1.019,7,1.04,0.224,Medium Risk
ITM010,Bananas,Produce,HH016,2026-01-23,2026-01-28,2.63,kg,0.394,5,1.07,0.407,Medium Risk
ITM004,Rice,Grains,HH011,2026-02-04,2027-02-04,0.73,kg,0.119,365,0.05,0.068,Low Risk
ITM001,Milk,Dairy,HH010,2026-05-18,2026-05-25,4.49,liters,0.425,7,2.11,0.47,Medium Risk
ITM009,Cheese,Dairy,HH002,2026-04-04,2026-05-04,0.95,kg,0.125,30,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH003,2026-05-14,2026-10-11,1.42,bags,0.104,150,0.08,0.056,Low Risk
ITM014,Orange Juice,Beverages,HH005,2026-01-28,2026-02-07,2.26,liters,0.134,10,1.66,0.735,High Risk
ITM006,Chicken Breast,Meat,HH016,2026-03-01,2026-03-05,2.92,kg,0.204,4,2.92,1.0,High Risk
ITM004,Rice,Grains,HH016,2026-05-22,2027-05-22,0.58,kg,0.071,365,0.1,0.172,Medium Risk
ITM004,Rice,Grains,HH012,2026-05-23,2027-05-23,1.45,kg,0.194,365,0.0,0.0,Low Risk
ITM008,Yogurt,Dairy,HH019,2026-01-25,2026-02-08,3.44,cups,0.882,14,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH008,2026-02-13,2026-02-17,2.93,kg,0.224,4,2.93,1.0,High Risk
ITM004,Rice,Grains,HH009,2026-01-04,2027-01-04,1.08,kg,0.171,365,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH002,2026-03-22,2026-03-27,1.46,kg,0.467,5,0.0,0.0,Low Risk
ITM002,Eggs,Dairy,HH016,2026-01-20,2026-02-10,2.08,dozen,0.272,21,0.0,0.0,Low Risk
ITM013,Frozen Peas,Frozen,HH014,2026-05-06,2026-10-03,1.41,bags,0.23,150,0.0,0.0,Low Risk
ITM010,Bananas,Produce,HH018,2026-01-24,2026-01-29,2.45,kg,0.276,5,1.59,0.649,High Risk
ITM002,Eggs,Dairy,HH020,2026-02-01,2026-02-22,3.17,dozen,0.17,21,0.07,0.022,Low Risk
ITM004,Rice,Grains,HH013,2026-01-15,2027-01-15,0.56,kg,0.133,365,0.0,0.0,Low Risk
ITM001,Milk,Dairy,HH013,2026-05-17,2026-05-24,2.1,liters,0.919,7,0.19,0.09,Low Risk
ITM002,Eggs,Dairy,HH018,2026-02-10,2026-03-03,3.56,dozen,0.453,21,0.6,0.169,Medium Risk
ITM012,Cooking Oil,Pantry,HH014,2026-03-27,2026-09-23,0.35,liters,0.04,180,0.0,0.0,Low Risk
ITM006,Chicken Breast,Meat,HH018,2026-03-31,2026-04-04,0.91,kg,0.341,4,0.23,0.253,Medium Risk
ITM013,Frozen Peas,Frozen,HH019,2026-04-06,2026-09-03,0.8,bags,0.233,150,0.07,0.088,Low Risk
ITM003,Bread,Bakery,HH007,2026-02-16,2026-02-21,4.2,loaves,0.535,5,1.08,0.257,Medium Risk
ITM008,Yogurt,Dairy,HH010,2026-05-27,2026-06-10,4.61,cups,0.309,14,0.0,0.0,Low Risk
ITM009,Cheese,Dairy,HH008,2026-05-02,2026-06-01,0.51,kg,0.103,30,0.0,0.0,Low Risk
ITM004,Rice,Grains,HH009,2026-03-22,2027-03-22,0.62,kg,0.207,365,0.0,0.0,Low Risk
